2.955903, 2.16434, 3.181079
-2.579419, 0.3313422, 3.297341
-0.7714052, 9.396571, 4.169556
-5.778318, 7.768471, 1.504345
-2.989392, 9.690942, 1.745877
3.978811, 4.769792, 4.455502
0.6054277, 5.626232, 3.81741
4.932333, 0.5753255, 4.635093
-0.2399616, 1.295218, 3.069007
-1.243251, 7.973146, 4.938976
3.024618, 4.210384, 4.794244
3.62696, 7.129827, 2.090317
0.01651478, 2.407764, 3.699635
-3.917011, 3.590168, 4.557401
-5.395277, 8.467836, 5.138445
4.855434, 3.734289, 0.5570025
0.2810907, 8.868151, 0.6635213
1.127603, 3.616727, 0.987113
-0.3081656, 0.430398, 5.386908
-3.50347, 6.174492, 0.07942986
1.448006, 9.20506, 1.840984
2.738241, 7.513423, 0.8722744
2.164825, 6.760515, 1.067161
-1.653727, 5.73447, 2.024216
-4.250114, 7.733941, 0.9309826
-2.774492, 5.962357, 3.427889
-1.605831, 5.423954, 2.015021
5.001586, 2.170502, 1.764875
-1.869085, 4.97932, 0.08294749
-3.844274, 4.252741, 3.908261
1.974108, 3.051014, 5.424733
-2.195394, 2.396251, 3.185921
0.8302355, 3.878364, 0.8312438
1.093554, 0.7994032, 5.833519
-4.728056, 6.929461, 1.273429
-1.26765, 5.384771, 1.134504
